symbol,side_group,extra_delay_minutes,signal_utc,btc_signal_bps,gross_bps
DOGEUSDT,both,0,2026-07-15 14:22:00+00:00,30.18797393563588,-33.40013360053406
DOGEUSDT,both,0,2026-07-15 17:49:00+00:00,-29.34548200506981,-6.743997841922589
DOGEUSDT,both,0,2026-07-17 13:58:00+00:00,26.50279290229207,22.274815536682535
DOGEUSDT,both,0,2026-07-20 01:10:00+00:00,27.326906248390515,-36.96098562628425
DOGEUSDT,both,0,2026-07-20 05:13:00+00:00,-26.598701009223902,-16.727069974908915
DOGEUSDT,both,0,2026-07-20 08:38:00+00:00,-27.438333768152745,-11.182555213866685
DOGEUSDT,both,0,2026-07-20 11:33:00+00:00,40.32949949003495,16.51073197578512
DOGEUSDT,both,0,2026-07-20 15:44:00+00:00,26.67217260027499,19.16495550992492
DOGEUSDT,both,0,2026-07-21 05:49:00+00:00,30.027381666801745,-5.479452054794054
DOGEUSDT,both,0,2026-07-21 17:47:00+00:00,-66.08028381320352,-49.34886908841696
DOGEUSDT,both,0,2026-07-23 07:12:00+00:00,-35.713532972785345,-19.412090959511907
DOGEUSDT,both,0,2026-07-26 22:01:00+00:00,35.449889904626275,1.3674278681796714
DOGEUSDT,both,0,2026-07-27 14:21:00+00:00,-28.014515785805827,6.940588561911154
DOGEUSDT,both,0,2026-07-27 14:31:00+00:00,-42.62263532599064,-32.25354087785792
DOGEUSDT,both,0,2026-07-27 22:41:00+00:00,-47.31903117674463,32.33970753655946
DOGEUSDT,both,0,2026-07-27 22:58:00+00:00,-32.55150075807123,17.02852277565059
DOGEUSDT,both,0,2026-07-28 15:21:00+00:00,29.28965667797101,63.956793632744535
DOGEUSDT,both,0,2026-07-29 13:40:00+00:00,26.727932107082353,5.663315871442531
DOGEUSDT,both,0,2026-07-29 18:01:00+00:00,34.416755993422754,-4.2348955392434995
DOGEUSDT,both,0,2026-07-29 18:32:00+00:00,-29.90644764503614,-0.0
DOGEUSDT,both,0,2026-07-29 19:48:00+00:00,-30.1797810916149,-8.608321377332473
DOGEUSDT,both,0,2026-07-30 11:51:00+00:00,27.604676182413357,-1.4257199885936434
DOGEUSDT,both,0,2026-07-31 01:10:00+00:00,33.73941368579381,-5.642544787699544
DOGEUSDT,both,0,2026-07-31 14:07:00+00:00,-41.60368785768753,-50.953559470083846
DOGEUSDT,both,1,2026-07-01 01:11:00+00:00,-31.026591709881757,42.15259238443125
DOGEUSDT,both,1,2026-07-01 03:53:00+00:00,27.072276103190518,-11.051250172675608
DOGEUSDT,both,1,2026-07-01 13:41:00+00:00,28.549237088189017,31.975531766996745
DOGEUSDT,both,1,2026-07-01 14:11:00+00:00,33.291309288809856,27.552004408319952
DOGEUSDT,both,1,2026-07-01 15:24:00+00:00,52.4199361177935,-14.974135583991632
DOGEUSDT,both,1,2026-07-01 22:22:00+00:00,37.10219990420427,-48.760666395776255
DOGEUSDT,both,1,2026-07-01 22:30:00+00:00,-31.393988674253137,16.36214889555565
DOGEUSDT,both,1,2026-07-02 03:28:00+00:00,55.30494944236963,-4.113533525296198
DOGEUSDT,both,1,2026-07-02 03:39:00+00:00,28.51093021941864,10.933442667759863
DOGEUSDT,both,1,2026-07-02 09:46:00+00:00,-28.830231669640938,-20.46105579047941
DOGEUSDT,both,1,2026-07-02 12:31:00+00:00,30.468887437944403,21.548821548822428
DOGEUSDT,both,1,2026-07-02 13:29:00+00:00,-29.01448387039096,-79.10968087959435
DOGEUSDT,both,1,2026-07-02 14:02:00+00:00,28.30572700174727,-34.55149501661037
DOGEUSDT,both,1,2026-07-02 15:37:00+00:00,-32.92390846873161,-13.406622871698914
DOGEUSDT,both,1,2026-07-02 16:16:00+00:00,-28.30381295147788,12.088650100740006
DOGEUSDT,both,1,2026-07-02 16:28:00+00:00,-41.67314919893528,-8.092797410306218
DOGEUSDT,both,1,2026-07-02 19:56:00+00:00,-27.759364270956155,26.92514808831481
DOGEUSDT,both,1,2026-07-02 20:58:00+00:00,26.867003431991776,-14.838796708485091
DOGEUSDT,both,1,2026-07-03 20:07:00+00:00,40.61448751192742,-27.079303675047186
DOGEUSDT,both,1,2026-07-05 22:21:00+00:00,26.715837567046208,-5.103993875207324
DOGEUSDT,both,1,2026-07-06 11:58:00+00:00,-43.318422596954065,145.6436931079319
DOGEUSDT,both,1,2026-07-06 13:31:00+00:00,28.217796248473093,16.107382550336613
DOGEUSDT,both,1,2026-07-06 14:24:00+00:00,34.25407190212226,19.915029208710244
DOGEUSDT,both,1,2026-07-06 15:42:00+00:00,48.44801724784631,-14.44896886903968
DOGEUSDT,both,1,2026-07-06 15:51:00+00:00,57.774615134125185,-2.6274303730944304
DOGEUSDT,both,1,2026-07-06 21:10:00+00:00,76.86459278543722,-32.022543870885436
DOGEUSDT,both,1,2026-07-07 14:36:00+00:00,-53.846784612563425,-21.656740660529472
DOGEUSDT,both,1,2026-07-08 01:37:00+00:00,-38.353917266764626,-49.40304652120142
DOGEUSDT,both,1,2026-07-08 08:17:00+00:00,-31.539099418136374,-11.173184357542443
DOGEUSDT,both,1,2026-07-08 11:44:00+00:00,41.6966873235225,8.341443069652676
DOGEUSDT,both,1,2026-07-08 14:21:00+00:00,27.19474943381428,-19.412090959511907
DOGEUSDT,both,1,2026-07-08 14:46:00+00:00,-27.847441300234976,-13.986013986013734
DOGEUSDT,both,1,2026-07-09 01:10:00+00:00,58.49239383936222,-2.751788662629373
DOGEUSDT,both,1,2026-07-09 01:41:00+00:00,-28.967242234383406,-4.154549231407678
DOGEUSDT,both,1,2026-07-09 14:16:00+00:00,-29.601484650374488,1.3837000138361422
DOGEUSDT,both,1,2026-07-09 15:23:00+00:00,34.148393063979654,-20.621391256530064
DOGEUSDT,both,1,2026-07-09 18:08:00+00:00,39.19958277361246,2.7318672312537373
DOGEUSDT,both,1,2026-07-10 01:49:00+00:00,67.85196105052904,10.829836198726905
DOGEUSDT,both,1,2026-07-10 08:17:00+00:00,27.48875791819927,-18.827326519634813
DOGEUSDT,both,1,2026-07-10 14:33:00+00:00,-51.930973410012626,-17.65584680157639
DOGEUSDT,both,1,2026-07-11 15:38:00+00:00,-35.11933980936632,-13.313806417254437
DOGEUSDT,both,1,2026-07-13 00:11:00+00:00,28.891519412841404,27.122321670736138
DOGEUSDT,both,1,2026-07-13 00:46:00+00:00,34.806715580533165,12.283335608023194
DOGEUSDT,both,1,2026-07-13 01:10:00+00:00,-28.47347510874343,-53.41734009039811
DOGEUSDT,both,1,2026-07-13 01:18:00+00:00,-26.49763643745473,-0.0
DOGEUSDT,both,1,2026-07-13 14:17:00+00:00,-32.16126099163219,-4.1574279379164025
DOGEUSDT,both,1,2026-07-13 17:37:00+00:00,-27.35732966559823,2.80229788426567
DOGEUSDT,both,1,2026-07-14 12:31:00+00:00,94.43454551377073,19.20438957475845
DOGEUSDT,both,1,2026-07-14 14:05:00+00:00,-26.779580918585566,-2.7114967462038564
DOGEUSDT,both,1,2026-07-14 15:00:00+00:00,28.105354307950137,-5.373455131650884
DOGEUSDT,both,1,2026-07-14 15:32:00+00:00,61.367429903746995,-17.340269441108447
DOGEUSDT,both,1,2026-07-14 22:21:00+00:00,39.881195646120915,-13.435442697837807
DOGEUSDT,both,1,2026-07-15 12:31:00+00:00,33.93549651660166,-6.760411032989966
DOGEUSDT,both,1,2026-07-15 13:26:00+00:00,-27.148431321784017,-25.36376985716071
DOGEUSDT,both,1,2026-07-15 14:22:00+00:00,30.18797393563588,-6.6907533788318485
DOGEUSDT,both,1,2026-07-15 17:49:00+00:00,-29.34548200506981,-10.791852151625925
DOGEUSDT,both,1,2026-07-17 13:58:00+00:00,26.50279290229207,18.08318264014508
DOGEUSDT,both,1,2026-07-20 01:10:00+00:00,27.326906248390515,-26.041666666666295
DOGEUSDT,both,1,2026-07-20 05:13:00+00:00,-26.598701009223902,-15.318200807685756
DOGEUSDT,both,1,2026-07-20 08:38:00+00:00,-27.438333768152745,1.3964530093557581
DOGEUSDT,both,1,2026-07-20 11:33:00+00:00,40.32949949003495,23.419203747072626
DOGEUSDT,both,1,2026-07-20 15:44:00+00:00,26.67217260027499,10.948405638431247
DOGEUSDT,both,1,2026-07-21 05:49:00+00:00,30.027381666801745,-1.370614035086648
DOGEUSDT,both,1,2026-07-21 17:47:00+00:00,-66.08028381320352,-34.260655063724776
DOGEUSDT,both,1,2026-07-23 07:12:00+00:00,-35.713532972785345,-16.62971175166339
DOGEUSDT,both,1,2026-07-26 22:01:00+00:00,35.449889904626275,10.954402300424881
DOGEUSDT,both,1,2026-07-27 14:21:00+00:00,-28.014515785805827,29.085872576177785
DOGEUSDT,both,1,2026-07-27 14:31:00+00:00,-42.62263532599064,20.958502165711046
DOGEUSDT,both,1,2026-07-27 22:41:00+00:00,-47.31903117674463,40.75895994378076
DOGEUSDT,both,1,2026-07-27 22:58:00+00:00,-32.55150075807123,35.45093590470838
DOGEUSDT,both,1,2026-07-28 15:21:00+00:00,29.28965667797101,36.82197988953418
DOGEUSDT,both,1,2026-07-29 13:40:00+00:00,26.727932107082353,5.667327854916859
DOGEUSDT,both,1,2026-07-29 18:01:00+00:00,34.416755993422754,5.640953321111031
DOGEUSDT,both,1,2026-07-29 18:32:00+00:00,-29.90644764503614,-31.27221037668715
DOGEUSDT,both,1,2026-07-29 19:48:00+00:00,-30.1797810916149,10.021474588404189
DOGEUSDT,both,1,2026-07-30 11:51:00+00:00,27.604676182413357,7.137758743753775
DOGEUSDT,both,1,2026-07-31 01:10:00+00:00,33.73941368579381,-15.516998166172913
DOGEUSDT,both,1,2026-07-31 14:07:00+00:00,-41.60368785768753,-71.26236183827794
DOGEUSDT,bull,0,2026-07-01 03:53:00+00:00,27.072276103190518,-9.671179883945502
DOGEUSDT,bull,0,2026-07-01 13:41:00+00:00,28.549237088189017,6.945409084595511
DOGEUSDT,bull,0,2026-07-01 14:11:00+00:00,33.291309288809856,20.686801820437584
DOGEUSDT,bull,0,2026-07-01 15:24:00+00:00,52.4199361177935,-17.694296991968006
DOGEUSDT,bull,0,2026-07-01 22:22:00+00:00,37.10219990420427,-6.785181164338239
DOGEUSDT,bull,0,2026-07-02 03:28:00+00:00,55.30494944236963,-32.83173734610179
DOGEUSDT,bull,0,2026-07-02 03:39:00+00:00,28.51093021941864,10.936431989063689
DOGEUSDT,bull,0,2026-07-02 12:31:00+00:00,30.468887437944403,-29.49852507374562
DOGEUSDT,bull,0,2026-07-02 14:02:00+00:00,28.30572700174727,-50.52519611753792
DOGEUSDT,bull,0,2026-07-02 20:58:00+00:00,26.867003431991776,-17.524939336747146
DOGEUSDT,bull,0,2026-07-03 20:07:00+00:00,40.61448751192742,-11.618900077460248
DOGEUSDT,bull,0,2026-07-05 22:21:00+00:00,26.715837567046208,21.719688258590164
DOGEUSDT,bull,0,2026-07-06 13:31:00+00:00,28.217796248473093,21.419009370815534
DOGEUSDT,bull,0,2026-07-06 14:24:00+00:00,34.25407190212226,3.972983710767153
DOGEUSDT,bull,0,2026-07-06 15:42:00+00:00,48.44801724784631,-17.07156927117426
DOGEUSDT,bull,0,2026-07-06 15:51:00+00:00,57.774615134125185,11.837432592396446
DOGEUSDT,bull,0,2026-07-06 21:10:00+00:00,76.86459278543722,-14.115231618119228
DOGEUSDT,bull,0,2026-07-08 11:44:00+00:00,41.6966873235225,-8.325239350630564
DOGEUSDT,bull,0,2026-07-08 14:21:00+00:00,27.19474943381428,2.7773920288831633
DOGEUSDT,bull,0,2026-07-09 01:10:00+00:00,58.49239383936222,-37.01672607622775
DOGEUSDT,bull,0,2026-07-09 15:23:00+00:00,34.148393063979654,-10.985992859103844
DOGEUSDT,bull,0,2026-07-09 18:08:00+00:00,39.19958277361246,9.574613595950687
DOGEUSDT,bull,0,2026-07-10 01:49:00+00:00,67.85196105052904,21.618700175651817
DOGEUSDT,bull,0,2026-07-10 08:17:00+00:00,27.48875791819927,9.437778077390213
DOGEUSDT,bull,0,2026-07-13 00:11:00+00:00,28.891519412841404,25.77319587629079
DOGEUSDT,bull,0,2026-07-13 00:46:00+00:00,34.806715580533165,17.752287313941295
DOGEUSDT,bull,0,2026-07-14 12:31:00+00:00,94.43454551377073,13.709898546749866
DOGEUSDT,bull,0,2026-07-14 15:00:00+00:00,28.105354307950137,2.6842034626217703
DOGEUSDT,bull,0,2026-07-14 15:32:00+00:00,61.367429903746995,-15.99786695107297
DOGEUSDT,bull,0,2026-07-14 22:21:00+00:00,39.881195646120915,-1.3446282103013463
DOGEUSDT,bull,0,2026-07-15 12:31:00+00:00,33.93549651660166,-10.8108108108107
DOGEUSDT,bull,0,2026-07-15 14:22:00+00:00,30.18797393563588,-33.40013360053406
DOGEUSDT,bull,0,2026-07-17 13:58:00+00:00,26.50279290229207,22.274815536682535
DOGEUSDT,bull,0,2026-07-20 01:10:00+00:00,27.326906248390515,-36.96098562628425
DOGEUSDT,bull,0,2026-07-20 11:33:00+00:00,40.32949949003495,16.51073197578512
DOGEUSDT,bull,0,2026-07-20 15:44:00+00:00,26.67217260027499,19.16495550992492
DOGEUSDT,bull,0,2026-07-21 05:49:00+00:00,30.027381666801745,-5.479452054794054
DOGEUSDT,bull,0,2026-07-26 22:01:00+00:00,35.449889904626275,1.3674278681796714
DOGEUSDT,bull,0,2026-07-28 15:21:00+00:00,29.28965667797101,63.956793632744535
DOGEUSDT,bull,0,2026-07-29 13:40:00+00:00,26.727932107082353,5.663315871442531
DOGEUSDT,bull,0,2026-07-29 18:01:00+00:00,34.416755993422754,-4.2348955392434995
DOGEUSDT,bull,0,2026-07-30 11:51:00+00:00,27.604676182413357,-1.4257199885936434
DOGEUSDT,bull,0,2026-07-31 01:10:00+00:00,33.73941368579381,-5.642544787699544
DOGEUSDT,bull,1,2026-07-01 03:53:00+00:00,27.072276103190518,-11.051250172675608
DOGEUSDT,bull,1,2026-07-01 13:41:00+00:00,28.549237088189017,31.975531766996745
DOGEUSDT,bull,1,2026-07-01 14:11:00+00:00,33.291309288809856,27.552004408319952
DOGEUSDT,bull,1,2026-07-01 15:24:00+00:00,52.4199361177935,-14.974135583991632
DOGEUSDT,bull,1,2026-07-01 22:22:00+00:00,37.10219990420427,-48.760666395776255
DOGEUSDT,bull,1,2026-07-02 03:28:00+00:00,55.30494944236963,-4.113533525296198
DOGEUSDT,bull,1,2026-07-02 03:39:00+00:00,28.51093021941864,10.933442667759863
DOGEUSDT,bull,1,2026-07-02 12:31:00+00:00,30.468887437944403,21.548821548822428
DOGEUSDT,bull,1,2026-07-02 14:02:00+00:00,28.30572700174727,-34.55149501661037
DOGEUSDT,bull,1,2026-07-02 20:58:00+00:00,26.867003431991776,-14.838796708485091
DOGEUSDT,bull,1,2026-07-03 20:07:00+00:00,40.61448751192742,-27.079303675047186
DOGEUSDT,bull,1,2026-07-05 22:21:00+00:00,26.715837567046208,-5.103993875207324
DOGEUSDT,bull,1,2026-07-06 13:31:00+00:00,28.217796248473093,16.107382550336613
DOGEUSDT,bull,1,2026-07-06 14:24:00+00:00,34.25407190212226,19.915029208710244
DOGEUSDT,bull,1,2026-07-06 15:42:00+00:00,48.44801724784631,-14.44896886903968
DOGEUSDT,bull,1,2026-07-06 15:51:00+00:00,57.774615134125185,-2.6274303730944304
DOGEUSDT,bull,1,2026-07-06 21:10:00+00:00,76.86459278543722,-32.022543870885436
DOGEUSDT,bull,1,2026-07-08 11:44:00+00:00,41.6966873235225,8.341443069652676
DOGEUSDT,bull,1,2026-07-08 14:21:00+00:00,27.19474943381428,-19.412090959511907
DOGEUSDT,bull,1,2026-07-09 01:10:00+00:00,58.49239383936222,-2.751788662629373
DOGEUSDT,bull,1,2026-07-09 15:23:00+00:00,34.148393063979654,-20.621391256530064
DOGEUSDT,bull,1,2026-07-09 18:08:00+00:00,39.19958277361246,2.7318672312537373
DOGEUSDT,bull,1,2026-07-10 01:49:00+00:00,67.85196105052904,10.829836198726905
DOGEUSDT,bull,1,2026-07-10 08:17:00+00:00,27.48875791819927,-18.827326519634813
DOGEUSDT,bull,1,2026-07-13 00:11:00+00:00,28.891519412841404,27.122321670736138
DOGEUSDT,bull,1,2026-07-13 00:46:00+00:00,34.806715580533165,12.283335608023194
DOGEUSDT,bull,1,2026-07-14 12:31:00+00:00,94.43454551377073,19.20438957475845
DOGEUSDT,bull,1,2026-07-14 15:00:00+00:00,28.105354307950137,-5.373455131650884
DOGEUSDT,bull,1,2026-07-14 15:32:00+00:00,61.367429903746995,-17.340269441108447
DOGEUSDT,bull,1,2026-07-14 22:21:00+00:00,39.881195646120915,-13.435442697837807
DOGEUSDT,bull,1,2026-07-15 12:31:00+00:00,33.93549651660166,-6.760411032989966
DOGEUSDT,bull,1,2026-07-15 14:22:00+00:00,30.18797393563588,-6.6907533788318485
DOGEUSDT,bull,1,2026-07-17 13:58:00+00:00,26.50279290229207,18.08318264014508
DOGEUSDT,bull,1,2026-07-20 01:10:00+00:00,27.326906248390515,-26.041666666666295
DOGEUSDT,bull,1,2026-07-20 11:33:00+00:00,40.32949949003495,23.419203747072626
DOGEUSDT,bull,1,2026-07-20 15:44:00+00:00,26.67217260027499,10.948405638431247
DOGEUSDT,bull,1,2026-07-21 05:49:00+00:00,30.027381666801745,-1.370614035086648
DOGEUSDT,bull,1,2026-07-26 22:01:00+00:00,35.449889904626275,10.954402300424881
DOGEUSDT,bull,1,2026-07-28 15:21:00+00:00,29.28965667797101,36.82197988953418
DOGEUSDT,bull,1,2026-07-29 13:40:00+00:00,26.727932107082353,5.667327854916859
DOGEUSDT,bull,1,2026-07-29 18:01:00+00:00,34.416755993422754,5.640953321111031
DOGEUSDT,bull,1,2026-07-30 11:51:00+00:00,27.604676182413357,7.137758743753775
DOGEUSDT,bull,1,2026-07-31 01:10:00+00:00,33.73941368579381,-15.516998166172913
DOGEUSDT,bear,0,2026-07-01 01:11:00+00:00,-31.026591709881757,-2.812939521801283
DOGEUSDT,bear,0,2026-07-01 22:30:00+00:00,-31.393988674253137,4.093886462882557
DOGEUSDT,bear,0,2026-07-02 09:46:00+00:00,-28.830231669640938,-5.453306066802721
DOGEUSDT,bear,0,2026-07-02 13:29:00+00:00,-29.01448387039096,-25.46916890080464
DOGEUSDT,bear,0,2026-07-02 15:37:00+00:00,-32.92390846873161,-21.473627700978604
DOGEUSDT,bear,0,2026-07-02 16:16:00+00:00,-28.30381295147788,2.6878107781225236
DOGEUSDT,bear,0,2026-07-02 16:28:00+00:00,-41.67314919893528,-10.790396547073478
DOGEUSDT,bear,0,2026-07-02 19:56:00+00:00,-27.759364270956155,8.087343307724426
DOGEUSDT,bear,0,2026-07-06 11:58:00+00:00,-43.318422596954065,80.6556524001556
DOGEUSDT,bear,0,2026-07-07 14:36:00+00:00,-53.846784612563425,-22.976077848357868
DOGEUSDT,bear,0,2026-07-08 01:37:00+00:00,-38.353917266764626,-21.92081107001087
DOGEUSDT,bear,0,2026-07-08 08:17:00+00:00,-31.539099418136374,45.87155963302947
DOGEUSDT,bear,0,2026-07-08 14:46:00+00:00,-27.847441300234976,1.3986013986011514
DOGEUSDT,bear,0,2026-07-09 01:41:00+00:00,-28.967242234383406,-2.769315978952136
DOGEUSDT,bear,0,2026-07-09 14:16:00+00:00,-29.601484650374488,-6.92328994738256
DOGEUSDT,bear,0,2026-07-10 14:33:00+00:00,-51.930973410012626,-17.672648178359562
DOGEUSDT,bear,0,2026-07-11 15:38:00+00:00,-35.11933980936632,-13.315579227697327
DOGEUSDT,bear,0,2026-07-13 01:10:00+00:00,-28.47347510874343,-31.528444139821143
DOGEUSDT,bear,0,2026-07-13 01:18:00+00:00,-26.49763643745473,-9.586414680908817
DOGEUSDT,bear,0,2026-07-13 14:17:00+00:00,-32.16126099163219,-44.46297068222638
DOGEUSDT,bear,0,2026-07-13 17:37:00+00:00,-27.35732966559823,-23.869699522605092
DOGEUSDT,bear,0,2026-07-14 14:05:00+00:00,-26.779580918585566,-18.99592944369033
DOGEUSDT,bear,0,2026-07-15 13:26:00+00:00,-27.148431321784017,-16.019223067680333
DOGEUSDT,bear,0,2026-07-15 17:49:00+00:00,-29.34548200506981,-6.743997841922589
DOGEUSDT,bear,0,2026-07-20 05:13:00+00:00,-26.598701009223902,-16.727069974908915
DOGEUSDT,bear,0,2026-07-20 08:38:00+00:00,-27.438333768152745,-11.182555213866685
DOGEUSDT,bear,0,2026-07-21 17:47:00+00:00,-66.08028381320352,-49.34886908841696
DOGEUSDT,bear,0,2026-07-23 07:12:00+00:00,-35.713532972785345,-19.412090959511907
DOGEUSDT,bear,0,2026-07-27 14:21:00+00:00,-28.014515785805827,6.940588561911154
DOGEUSDT,bear,0,2026-07-27 14:31:00+00:00,-42.62263532599064,-32.25354087785792
DOGEUSDT,bear,0,2026-07-27 22:41:00+00:00,-47.31903117674463,32.33970753655946
DOGEUSDT,bear,0,2026-07-27 22:58:00+00:00,-32.55150075807123,17.02852277565059
DOGEUSDT,bear,0,2026-07-29 18:32:00+00:00,-29.90644764503614,-0.0
DOGEUSDT,bear,0,2026-07-29 19:48:00+00:00,-30.1797810916149,-8.608321377332473
DOGEUSDT,bear,0,2026-07-31 14:07:00+00:00,-41.60368785768753,-50.953559470083846
DOGEUSDT,bear,1,2026-07-01 01:11:00+00:00,-31.026591709881757,42.15259238443125
DOGEUSDT,bear,1,2026-07-01 22:30:00+00:00,-31.393988674253137,16.36214889555565
DOGEUSDT,bear,1,2026-07-02 09:46:00+00:00,-28.830231669640938,-20.46105579047941
DOGEUSDT,bear,1,2026-07-02 13:29:00+00:00,-29.01448387039096,-79.10968087959435
DOGEUSDT,bear,1,2026-07-02 15:37:00+00:00,-32.92390846873161,-13.406622871698914
DOGEUSDT,bear,1,2026-07-02 16:16:00+00:00,-28.30381295147788,12.088650100740006
DOGEUSDT,bear,1,2026-07-02 16:28:00+00:00,-41.67314919893528,-8.092797410306218
DOGEUSDT,bear,1,2026-07-02 19:56:00+00:00,-27.759364270956155,26.92514808831481
DOGEUSDT,bear,1,2026-07-06 11:58:00+00:00,-43.318422596954065,145.6436931079319
DOGEUSDT,bear,1,2026-07-07 14:36:00+00:00,-53.846784612563425,-21.656740660529472
DOGEUSDT,bear,1,2026-07-08 01:37:00+00:00,-38.353917266764626,-49.40304652120142
DOGEUSDT,bear,1,2026-07-08 08:17:00+00:00,-31.539099418136374,-11.173184357542443
DOGEUSDT,bear,1,2026-07-08 14:46:00+00:00,-27.847441300234976,-13.986013986013734
DOGEUSDT,bear,1,2026-07-09 01:41:00+00:00,-28.967242234383406,-4.154549231407678
DOGEUSDT,bear,1,2026-07-09 14:16:00+00:00,-29.601484650374488,1.3837000138361422
DOGEUSDT,bear,1,2026-07-10 14:33:00+00:00,-51.930973410012626,-17.65584680157639
DOGEUSDT,bear,1,2026-07-11 15:38:00+00:00,-35.11933980936632,-13.313806417254437
DOGEUSDT,bear,1,2026-07-13 01:10:00+00:00,-28.47347510874343,-53.41734009039811
DOGEUSDT,bear,1,2026-07-13 01:18:00+00:00,-26.49763643745473,-0.0
DOGEUSDT,bear,1,2026-07-13 14:17:00+00:00,-32.16126099163219,-4.1574279379164025
DOGEUSDT,bear,1,2026-07-13 17:37:00+00:00,-27.35732966559823,2.80229788426567
DOGEUSDT,bear,1,2026-07-14 14:05:00+00:00,-26.779580918585566,-2.7114967462038564
DOGEUSDT,bear,1,2026-07-15 13:26:00+00:00,-27.148431321784017,-25.36376985716071
DOGEUSDT,bear,1,2026-07-15 17:49:00+00:00,-29.34548200506981,-10.791852151625925
DOGEUSDT,bear,1,2026-07-20 05:13:00+00:00,-26.598701009223902,-15.318200807685756
DOGEUSDT,bear,1,2026-07-20 08:38:00+00:00,-27.438333768152745,1.3964530093557581
DOGEUSDT,bear,1,2026-07-21 17:47:00+00:00,-66.08028381320352,-34.260655063724776
DOGEUSDT,bear,1,2026-07-23 07:12:00+00:00,-35.713532972785345,-16.62971175166339
DOGEUSDT,bear,1,2026-07-27 14:21:00+00:00,-28.014515785805827,29.085872576177785
DOGEUSDT,bear,1,2026-07-27 14:31:00+00:00,-42.62263532599064,20.958502165711046
DOGEUSDT,bear,1,2026-07-27 22:41:00+00:00,-47.31903117674463,40.75895994378076
DOGEUSDT,bear,1,2026-07-27 22:58:00+00:00,-32.55150075807123,35.45093590470838
DOGEUSDT,bear,1,2026-07-29 18:32:00+00:00,-29.90644764503614,-31.27221037668715
DOGEUSDT,bear,1,2026-07-29 19:48:00+00:00,-30.1797810916149,10.021474588404189
DOGEUSDT,bear,1,2026-07-31 14:07:00+00:00,-41.60368785768753,-71.26236183827794
WIFUSDT,both,0,2026-07-01 01:11:00+00:00,-31.026591709881757,12.300123001229846
WIFUSDT,both,0,2026-07-01 03:53:00+00:00,27.072276103190518,-35.992801439711506
WIFUSDT,both,0,2026-07-01 13:41:00+00:00,28.549237088189017,11.79245283018826
WIFUSDT,both,0,2026-07-01 14:11:00+00:00,33.291309288809856,58.51375073142151
WIFUSDT,both,0,2026-07-01 15:24:00+00:00,52.4199361177935,-39.77272727272552
WIFUSDT,both,0,2026-07-01 22:22:00+00:00,37.10219990420427,-23.148148148148806
WIFUSDT,both,0,2026-07-01 22:30:00+00:00,-31.393988674253137,-5.8275058275047975
WIFUSDT,both,0,2026-07-02 03:28:00+00:00,55.30494944236963,-52.44755244755317
WIFUSDT,both,0,2026-07-02 03:39:00+00:00,28.51093021941864,40.911747516072516
WIFUSDT,both,0,2026-07-02 09:46:00+00:00,-28.830231669640938,-40.345821325649126
WIFUSDT,both,0,2026-07-02 12:31:00+00:00,30.468887437944403,-50.335570469798306
WIFUSDT,both,0,2026-07-02 13:29:00+00:00,-29.01448387039096,-28.232636928289256
WIFUSDT,both,0,2026-07-02 14:02:00+00:00,28.30572700174727,-61.5212527964204
WIFUSDT,both,0,2026-07-02 15:37:00+00:00,-32.92390846873161,5.810575246950611
WIFUSDT,both,0,2026-07-02 16:16:00+00:00,-28.30381295147788,-5.841121495329116
WIFUSDT,both,0,2026-07-02 16:28:00+00:00,-41.67314919893528,5.8445353594382965
WIFUSDT,both,0,2026-07-02 19:56:00+00:00,-27.759364270956155,-0.0
WIFUSDT,both,0,2026-07-02 20:58:00+00:00,26.867003431991776,-46.37681159420315
WIFUSDT,both,0,2026-07-03 20:07:00+00:00,40.61448751192742,22.421524663676085
WIFUSDT,both,0,2026-07-05 22:21:00+00:00,26.715837567046208,-5.599104143337863
WIFUSDT,both,0,2026-07-06 11:58:00+00:00,-43.318422596954065,122.37762237762185
WIFUSDT,both,0,2026-07-06 13:31:00+00:00,28.217796248473093,11.883541295305555
WIFUSDT,both,0,2026-07-06 14:24:00+00:00,34.25407190212226,0.0
WIFUSDT,both,0,2026-07-06 15:42:00+00:00,48.44801724784631,11.59420289855051
WIFUSDT,both,0,2026-07-06 15:51:00+00:00,57.774615134125185,17.271157167531026
WIFUSDT,both,0,2026-07-06 21:10:00+00:00,76.86459278543722,-17.142857142856684
WIFUSDT,both,0,2026-07-07 14:36:00+00:00,-53.846784612563425,23.980815347722782
WIFUSDT,both,0,2026-07-08 01:37:00+00:00,-38.353917266764626,-0.0
WIFUSDT,both,0,2026-07-08 08:17:00+00:00,-31.539099418136374,19.1448627951496
WIFUSDT,both,0,2026-07-08 11:44:00+00:00,41.6966873235225,-31.746031746031633
WIFUSDT,both,0,2026-07-08 14:21:00+00:00,27.19474943381428,0.0
WIFUSDT,both,0,2026-07-08 14:46:00+00:00,-27.847441300234976,-19.19385796545159
WIFUSDT,both,0,2026-07-09 01:10:00+00:00,58.49239383936222,-50.09392611145857
WIFUSDT,both,0,2026-07-09 01:41:00+00:00,-28.967242234383406,-12.666244458516829
WIFUSDT,both,0,2026-07-09 14:16:00+00:00,-29.601484650374488,6.285355122563896
WIFUSDT,both,0,2026-07-09 15:23:00+00:00,34.148393063979654,-12.515644555695093
